PCODE,Weeks,KEY,Name,Population,Cases,Cumul_Cases,IR10000,Cumul_IR10000
ZMB_TW0090,8,ZMB_TW0090_8,Buckley,2478,0,0,0,0
ZMB_TW0090,9,ZMB_TW0090_9,Buckley,2478,0,0,0,0
ZMB_TW0090,10,ZMB_TW0090_10,Buckley,2478,0,0,0,0
ZMB_TW0090,11,ZMB_TW0090_11,Buckley,2478,0,0,0,0
ZMB_TW0090,12,ZMB_TW0090_12,Buckley,2478,0,0,0,0
ZMB_TW0090,13,ZMB_TW0090_13,Buckley,2478,0,0,0,0
ZMB_TW0090,14,ZMB_TW0090_14,Buckley,2478,0,0,0,0
ZMB_TW0090,15,ZMB_TW0090_15,Buckley,2478,0,0,0,0
ZMB_TW0090,16,ZMB_TW0090_16,Buckley,2478,0,0,0,0
ZMB_TW0090,17,ZMB_TW0090_17,Buckley,2478,0,0,0,0
ZMB_TW0090,18,ZMB_TW0090_18,Buckley,2478,0,0,0,0
ZMB_TW0090,19,ZMB_TW0090_19,Buckley,2478,0,0,0,0
ZMB_TW0090,20,ZMB_TW0090_20,Buckley,2478,0,0,0,0
